Date,Open,High,Low,Close,Adj Close,Volume,SMA_30,EMA_30,%K,%R,RSI_14
2015-02-12,26.788952,27.166414,26.660454,27.072172,27.072172,32404724,,26.144771059854687,95.66709026274599,-4.332909737254013,51.54885945272073
2015-02-13,27.093117,27.420218,27.082146,27.375341,27.375341,38006060,25.895736466666666,26.224162668896323,98.15232177441669,-1.8476782255833097,57.07404621807793
2015-02-17,27.26664,27.424706,26.980425,27.067686,27.067686,32336537,25.925704233333338,26.27858352896753,85.32786481021807,-14.672135189781937,63.893062687072884
2015-02-18,26.995884,27.199823,26.801914,26.911116,26.911116,29061570,25.96863636666667,26.31939207548576,78.89344599148488,-21.106554008515126,68.18964551578854
2015-02-19,26.828342,27.081148,26.826847,27.069181,27.069181,19782163,26.036633,26.367765554486677,79.32129768199611,-20.678702318003882,69.13847375530635
2015-02-20,27.082146,27.113062,26.716648,26.873718,26.873718,28887092,26.099543566666664,26.400407647745602,64.8648510772888,-35.1351489227112,53.44963397592908
2015-02-23,26.729115,26.748512,26.398024,26.522682,26.522682,29157834,26.148126833333333,26.408296315632985,37.034384454189194,-62.965615545810806,52.62996353141838
2015-02-24,26.427443,26.766014,26.340183,26.73111,26.73111,20101036,26.214477966666667,26.429123004946987,51.58366176497287,-48.41633823502713,54.990548198634826
2015-02-25,26.721636,27.236223,26.698948,27.119045,27.119045,36519991,26.299777133333333,26.47363410140202,78.0365457576454,-21.963454242354594,65.09368434395728
2015-02-26,27.086136,27.730865,27.00087,27.697954,27.697954,46230579,26.3983398,26.552622481956732,97.80867395177751,-2.1913260482224945,68.18302064152797
2015-02-27,27.636126,28.158192,27.569307,27.843555,27.843555,48203982,26.493960566666665,26.63590845086275,83.69082984009454,-16.309170159905463,67.97430695100016
2015-03-02,27.949764,28.529173,27.861008,28.488785,28.488785,42592618,26.6095599,26.75544887338774,98.20920246813294,-1.7907975318670488,75.29947109493472
2015-03-03,28.444407,28.690729,28.248444,28.60347,28.60347,34095352,26.718527433333335,26.8746760428466,96.28771357803679,-3.7122864219632152,73.17506716421505
2015-03-04,28.515211,28.776493,28.322741,28.590006,28.590006,37536775,26.829007433333334,26.985342491695206,92.34551432288995,-7.654485677110044,73.82772811183318
2015-03-05,28.672279,28.816385,28.592001,28.687738,28.687738,27792094,26.924229333333333,27.095174459972938,94.80466456290719,-5.1953354370928055,72.04682825219393
2015-03-06,28.665298,28.755053,28.26041,28.306534,28.306534,33182854,26.9795691,27.173326688361783,79.40995928442021,-20.59004071557979,62.442527038514655
2015-03-09,28.265396,28.435431,28.099604,28.364626,28.364626,21242161,27.027603966666664,27.250184708467476,81.7559714433637,-18.244028556636295,68.56795901058695
2015-03-10,28.135256,28.165173,27.660559,27.67452,27.67452,35846146,27.060513666666665,27.27756117888893,53.886435759279784,-46.11356424072022,59.48104174170072
2015-03-11,27.681002,27.830591,27.458612,27.483543,27.483543,36415706,27.114615099999998,27.290850328638033,46.17393895974565,-53.826061040254345,55.10441103935043
2015-03-12,27.599726,27.742332,27.447641,27.699451,27.699451,27792094,27.1902574,27.31721166227429,54.89325991982883,-45.10674008017118,60.12099604172962
2015-03-13,27.599226,27.843555,27.136497,27.291073,27.291073,34071287,27.251190133333335,27.31552529696627,38.40114821004106,-61.59885178995894,59.28760211465851
2015-03-16,27.472075,27.766268,27.225252,27.649588,27.649588,32819860,27.2844156,27.337077729420063,44.895786745957516,-55.10421325404249,60.713022682059254
2015-03-17,27.509972,27.614185,27.32498,27.466591,27.466591,36110871,27.321580233333332,27.34543342429619,25.65228048239765,-74.34771951760236,54.2572660381528
2015-03-18,27.549362,27.912367,27.275116,27.898405,27.898405,42690887,27.371875499999998,27.381109009825472,45.35469031268757,-54.64530968731243,52.547218938761084
2015-03-19,27.89292,27.963226,27.731113,27.823112,27.823112,23945563,27.4304314,27.40962533177222,40.872665320545124,-59.127334679454876,49.73549546565504
2015-03-20,28.005611,28.009102,27.875967,27.941286,27.941286,52337299,27.484915133333335,27.443926020044984,47.90730096292147,-52.092699037078525,41.797372097949946
2015-03-23,27.944778,28.041014,27.715406,27.863998,27.863998,32876014,27.5311382,27.4710274381066,43.30651805358448,-56.69348194641552,38.795681863499425
2015-03-24,28.050985,28.650839,27.983671,28.43144,28.43144,51665459,27.60154483333333,27.532989538873917,77.08507948148916,-22.914920518510844,47.94279590650559
2015-03-25,28.446899,28.534658,27.86051,27.862753,27.862753,43045859,27.637853500000002,27.554264600882053,44.87061306497904,-55.12938693502096,40.46232550073705
2015-03-26,27.803165,27.868486,27.457115,27.682499,27.682499,31452115,27.669765933333334,27.562537787921922,36.055395676802235,-63.94460432319777,42.43396764005167
2015-03-27,27.574295,27.687983,27.331461,27.341932,27.341932,37949906,27.678757933333333,27.548305156443092,13.565958020051019,-86.43404197994899,38.395356753812635
2015-03-30,27.505484,27.597731,27.333456,27.525928,27.525928,25750504,27.6837775,27.546861468930636,25.716185643665774,-74.28381435633422,48.09511600419455
2015-03-31,27.424706,27.659561,27.261154,27.32498,27.32498,31760961,27.692353966666662,27.532546535451242,12.446527930943022,-87.55347206905698,47.97247549460253
2015-04-01,27.354897,27.481548,26.901142,27.053724,27.053724,39261497,27.697107566666666,27.50165475897052,8.720481317622353,-91.27951868237764,41.858413171848255
2015-04-02,26.968458,26.968458,26.619267,26.703186,26.703186,34327989,27.684907733333333,27.450140645488553,4.130742105128347,-95.86925789487165,42.47797144611157
2015-04-06,26.538139,26.846792,26.406002,26.764767,26.764767,26488525,27.681276033333337,27.405922990940905,15.981783978079395,-84.0182160219206,37.74769547763883
2015-04-07,26.830338,27.060205,26.726622,26.777481,26.777481,26057345,27.689769333333334,27.365378346364075,16.54815026658954,-83.45184973341046,39.985473261267416
2015-04-08,26.845297,27.118048,26.845297,27.006353,27.006353,23570536,27.6989441,27.3422154207922,26.743634393053917,-73.25636560694608,36.2236032134816
2015-04-09,26.977432,27.023308,26.701193,26.964968,26.964968,31157308,27.6938082,27.317876877515285,24.90007069555598,-75.09992930444402,36.60699403377723
2015-04-10,27.04026,27.04026,26.791943,26.926573,26.926573,28189181,27.6680955,27.292631466062687,23.18970152398594,-76.81029847601405,33.75899469993341
2015-04-13,26.846792,27.128519,26.791943,26.884687,26.884687,32906096,27.636133233333336,27.266312468252192,21.323819947728882,-78.67618005227112,34.145955297049994
2015-04-14,26.739088,26.804907,26.332306,26.44689,26.44689,52082601,27.568070066666667,27.213446502558504,5.2028013687185615,-94.79719863128145,16.464461504976953
2015-04-15,26.362621,26.663296,26.089373,26.553596,26.553596,46376979,27.499740933333335,27.17087550239344,26.09294631650715,-73.90705368349285,23.784300100725105
2015-04-16,26.422457,26.706179,26.407997,26.616922,26.616922,25997180,27.433971466666666,27.135136566755154,33.00048166844948,-66.99951833155052,27.613618172016686
2015-04-17,26.360626,26.419464,25.979174,26.130758,26.130758,43037837,27.3487388,27.07033794954515,9.020779141947644,-90.97922085805236,26.0217123779085
2015-04-20,26.208046,26.73111,26.153196,26.695707,26.695707,33585958,27.295044566666665,27.046168210864817,42.640951161845365,-57.359048838154635,35.717940063656926
2015-04-21,26.801914,26.895658,26.610689,26.625401,26.625401,36895018,27.2370704,27.01902193919612,43.0137236134278,-56.9862763865722,37.39894627820056
2015-04-22,26.646841,26.979927,26.514704,26.894411,26.894411,31871263,27.211066766666665,27.010982523764113,79.63118123800956,-20.368818761990443,47.128076610101836
2015-04-23,26.975939,27.472574,26.937544,27.275116,27.275116,83697161,27.204119199999997,27.028023393198687,86.77795634123471,-13.222043658765292,60.19920850161713
2015-04-24,28.227501,28.478811,27.786213,28.175644,28.175644,98650102,27.2199923,27.102063432347162,87.87155895035951,-12.128441049640488,69.36558521970944
2015-04-27,28.1695,28.297501,27.66,27.768499,27.768499,47960000,27.235906500000002,27.145059275421538,71.58339390879547,-28.416606091204518,62.27365974317677
2015-04-28,27.732,27.801001,27.518299,27.684,27.684,29820000,27.237053566666667,27.17982964474918,68.2029430673334,-31.797056932666596,58.703848462842075
2015-04-29,27.5235,27.684,27.345249,27.454,27.454,33976000,27.23663386666667,27.197518054765364,59.00160703334125,-40.99839296665875,55.990960000156846
2015-04-30,27.393499,27.429501,26.752501,26.867001,26.867001,41644000,27.202253733333336,27.17619437381276,35.51823724804834,-64.48176275195166,49.35667664502526
2015-05-01,26.921499,26.976999,26.605,26.895,26.895,35364000,27.171316666666666,27.15805280130871,36.63835988985598,-63.36164011014402,50.11170605353008
2015-05-04,26.9265,27.203501,26.753,27.039,27.039,26160000,27.141240466666666,27.150371975417826,42.399196363312,-57.600803636688,56.84942123888566
2015-05-05,26.9105,26.987,26.51955,26.540001,26.540001,27662000,27.09710723333333,27.110993202810224,22.436337756242196,-77.5636622437578,49.855821104905615
2015-05-06,26.562,26.618999,26.054251,26.211,26.211,31340000,27.023092566666666,27.052929125209566,9.274386640940188,-90.7256133590598,45.92472668335105
2015-05-07,26.199499,26.673,26.0875,26.535,26.535,30926000,26.978834133333333,27.01951434293798,19.828298742864664,-80.17170125713533,54.19500056038222
2015-05-08,26.8325,27.057501,26.25,26.910999,26.910999,30552000,26.953117466666665,27.012513353071014,35.336225954399964,-64.66377404560004,52.325374417554706
2015-05-11,26.918501,27.099001,26.77,26.785,26.785,18106000,26.93455306666667,26.997835072227723,30.139447982314298,-69.8605520176857,51.70334029686547
2015-05-12,26.58,26.66045,26.263,26.452,26.452,32684000,26.898755466666668,26.962619906277546,16.40499719536745,-83.59500280463254,45.34193691850677
2015-05-13,26.528,26.716101,26.432751,26.481001,26.481001,25046000,26.870622833333336,26.931547718775768,17.60113175174046,-82.39886824825953,40.970156025388135
2015-05-14,26.688499,26.950001,26.620501,26.92,26.92,28078000,26.866165366666667,26.930802704661204,38.593513874958255,-61.406486125041745,34.04777876025254
2015-05-15,26.959,26.963699,26.518999,26.692499,26.692499,39426000,26.865809133333336,26.915428272102417,36.5391727493918,-63.4608272506082,35.6762360769288
2015-05-18,26.6005,26.740999,26.442499,26.615,26.615,40068000,26.8608169,26.896045802934523,34.40707740885238,-65.59292259114761,35.74284955225346
2015-05-19,26.698999,27.033001,26.652,26.868,26.868,39338000,26.8638342,26.894236396293586,59.17098709325571,-40.82901290674428,42.232229302470095
2015-05-20,26.9245,27.146,26.6486,26.963499,26.963499,28616000,26.862405733333333,26.89870495137142,79.11664128779631,-20.88335871220368,51.47078368636939
2015-05-21,26.897499,27.191999,26.799,27.1255,27.1255,29254000,26.8677568,26.91333688999262,93.21287796388945,-6.787122036110553,53.37531314998571
2015-05-22,27.0075,27.209499,26.9755,27.005501,27.005501,23524000,26.870387733333335,26.919282961606,82.34162707920706,-17.658372920792946,49.50598688038948
2015-05-26,26.906,26.950001,26.493999,26.615999,26.615999,48130000,26.861431466666666,26.899716254405615,48.62574962259167,-51.37425037740834,51.15815300213347
2015-05-27,26.639999,27.0275,26.585501,26.9895,26.9895,30500000,26.87951846666667,26.90550875412138,80.39222851357258,-19.60777148642743,61.70500676589986
2015-05-28,26.900499,27.0305,26.8125,26.989,26.989,20596000,26.89403193333333,26.91089528611355,77.0193611457646,-22.980638854235387,57.56162558294471
2015-05-29,26.8685,26.931499,26.5725,26.605499,26.605499,51948000,26.893651166666665,26.891192299912678,36.185880809171145,-63.814119190828855,44.924409420561915
2015-06-01,26.8395,26.8395,26.488001,26.699499,26.699499,38086000,26.912609200000002,26.878824990240894,46.11721723953201,-53.882782760468,48.56421639205737
2015-06-02,26.6465,27.15,26.5665,26.959,26.959,38780000,26.921385633333333,26.883997571515675,67.75028709439857,-32.24971290560143,58.729326819109005
2015-06-03,26.995501,27.174999,26.855499,27.015499,27.015499,34340000,26.9343889,26.8924815346437,74.70664928292011,-25.29335071707989,59.11645293095481
2015-06-04,26.888,27.029499,26.716,26.834999,26.834999,26966000,26.9324085,26.888772984021525,51.17340286831794,-48.826597131682064,48.41000926673105
2015-06-05,26.817499,26.860001,26.625999,26.6665,26.6665,27764000,26.912121300000003,26.87443279150401,29.204823989569466,-70.79517601043052,49.50269720631319
2015-06-08,26.665501,26.705999,26.312,26.341499,26.341499,30412000,26.850983133333333,26.840049966245687,3.2868003195544206,-96.71319968044558,45.22102545410577
2015-06-09,26.378,26.459999,26.150499,26.334499,26.334499,29106000,26.803183133333334,26.807433774875,17.374881964117172,-82.62511803588282,39.80117782315683
2015-06-10,26.468,26.917999,26.467501,26.834499,26.834499,36300000,26.774866433333333,26.809179918431454,64.58923512747879,-35.41076487252121,47.86424123941561
2015-06-11,26.921249,26.948999,26.650999,26.730499,26.730499,24350000,26.750749733333336,26.804103730145556,54.76864966949931,-45.23135033050069,43.33219784044782
2015-06-12,26.58,26.656,26.507999,26.616501,26.616501,19116000,26.742399733333333,26.792000328200682,45.48579795021959,-54.514202049780415,43.420166833446
2015-06-15,26.4,26.415001,26.200001,26.360001,26.360001,32654000,26.724566433333333,26.764129403800638,20.44919472913622,-79.55080527086378,45.465851930570345
2015-06-16,26.42,26.482,26.278,26.407499,26.407499,21436000,26.7035164,26.74112099065221,25.08540751586154,-74.91459248413845,38.3459811926086
2015-06-17,26.4685,26.549,26.254999,26.462999,26.462999,25884000,26.700949666666666,26.723177636416587,30.502684236212797,-69.4973157637872,39.694325659473726
2015-06-18,26.549999,26.907499,26.539499,26.8365,26.8365,36662000,26.721799666666666,26.730488756647773,66.95959004392398,-33.04040995607602,54.54369143629994
2015-06-19,26.8605,26.9125,26.650499,26.834499,26.834499,37870000,26.731782966666668,26.737199094928563,66.76427525622267,-33.23572474377733,52.75510428988109
2015-06-22,26.9795,27.187,26.876499,26.9095,26.9095,25006000,26.731733000000002,26.74831528235253,73.22723277642767,-26.77276722357234,48.90752496802031
2015-06-23,26.982,27.074949,26.762501,27.024,27.024,23950000,26.73969966666667,26.766101393168498,84.27401420741514,-15.725985792584865,50.18293530576089
2015-06-24,27.0,27.0,26.783001,26.892,26.892,25732000,26.754366333333333,26.77422388393182,71.53886006863463,-28.46113993136537,51.252769781437266
2015-06-25,26.943501,27.045,26.761499,26.761499,26.761499,26714000,26.763716266666666,26.773402923678155,58.94832711208189,-41.05167288791811,52.12335622558955
2015-06-26,26.863001,26.888,26.567499,26.584499,26.584499,42182000,26.7525329,26.761215573763437,41.8716431532628,-58.1283568467372,55.81617999042609
2015-06-29,26.2505,26.4305,26.027,26.076,26.076,38756000,26.73198293333333,26.7170081173916,4.224137931034439,-95.77586206896557,45.01063308652116
2015-06-30,26.301001,26.3125,26.025,26.025499,26.025499,44344000,26.712332899999996,26.672394625946982,0.042943201377053215,-99.95705679862294,31.106959364782796
2015-07-01,26.2365,26.2845,25.911501,26.091999,26.091999,39220000,26.686466199999998,26.634949746853632,14.151167503855358,-85.84883249614464,34.822914190634734
2015-07-02,26.054001,26.2325,26.054001,26.17,26.17,24718000,26.660016233333337,26.604952988992107,20.26649962093271,-79.7335003790673,39.201926188257104
2015-07-06,25.975,26.262501,25.950001,26.143,26.143,25610000,26.627266233333334,26.575149570347456,18.1496810267981,-81.85031897320191,44.0968268278126
2015-07-07,26.1565,26.309,25.759001,26.250999,26.250999,31944000,26.60211616666667,26.55423663032504,34.453665583799356,-65.54633441620065,45.878333677463914
2015-07-08,26.0525,26.1367,25.8055,25.841499,25.841499,25934000,26.5762995,26.508253557400845,5.777174913987862,-94.22282508601214,36.20424203464235
2015-07-09,26.156,26.188499,26.0175,26.034,26.034,36846000,26.5444495,26.477656553697567,19.257646538967997,-80.742353461032,30.63001567942905
2015-07-10,26.314501,26.628,26.2775,26.5065,26.5065,39134000,26.528366166666668,26.479517421200953,52.345905004135005,-47.654094995865,43.54841438031345
2015-07-13,26.643999,27.355499,26.620001,27.327499,27.327499,44130000,26.552432833333334,26.53422591015573,98.24616128551375,-1.7538387144862535,56.356430548530824
2015-07-14,27.337999,28.29245,27.335501,28.055,28.055,64882000,26.5976162,26.63234036756504,90.62740161732093,-9.37259838267908,63.2145535941791
2015-07-15,28.0065,28.32515,27.8395,28.011,28.011,35692000,26.632682866666666,26.721286150302777,87.75792052604889,-12.242079473951106,64.67347774797913
2015-07-16,28.256001,29.034,28.25,28.9925,28.9925,95366000,26.6985829,26.867816076089696,98.73282404055698,-1.2671759594430176,73.91724401431298
2015-07-17,32.450001,33.7234,32.25,33.6465,33.6465,223298000,26.925632933333336,27.30515052279359,99.03445319602903,-0.9655468039709575,88.628160088813
2015-07-20,32.962002,33.444,32.650501,33.151001,33.151001,117218000,27.141782966666664,27.682302166484327,92.8130295832743,-7.186970416725699,88.7543833529378
2015-07-21,32.760502,33.650002,32.715,33.115002,33.115002,67544000,27.367566399999998,28.032798929936952,92.36103063143871,-7.638969368561285,88.89561517480819
2015-07-22,33.044498,33.931999,32.950001,33.105,33.105,78586000,27.593249766666666,28.3600377086507,89.8813262893249,-10.118673710675093,88.71591159148588
2015-07-23,33.063499,33.181499,32.049999,32.214001,32.214001,60582000,27.7725665,28.60868050164098,78.97958619346296,-21.02041380653703,80.61804261580977
2015-07-24,32.349998,32.408501,31.125999,31.177999,31.177999,72514000,27.9208165,28.77444298540608,66.30367461242498,-33.69632538757503,73.14090696379196
2015-07-27,31.049999,31.715,31.025,31.363001,31.363001,53508000,28.079033166666665,28.941446728283108,68.38739535930543,-31.612604640694563,73.32968297565424
2015-07-28,31.6415,31.6415,31.165501,31.4,31.4,34546000,28.247033133333332,29.10006306839388,68.00809501650073,-31.991904983499264,76.26021365515744
2015-07-29,31.440001,31.667999,31.1325,31.5965,31.5965,31502000,28.419999833333332,29.261123515594274,69.48854523333272,-30.511454766667278,76.26918039779353
2015-07-30,31.5,31.761,31.102501,31.629499,31.629499,29484000,28.5922165,29.413921933943033,68.51065878300297,-31.489341216997037,75.24141946773554
2015-07-31,31.569,31.6455,31.275,31.2805,31.2805,34122000,28.740349833333333,29.53434632530155,59.804444722032834,-40.19555527796717,70.42683232463493
2015-08-03,31.267,31.6528,31.267,31.560499,31.560499,26090000,28.897883166666666,29.665065852701453,61.075085937642356,-38.924914062357644,68.99279070193322
2015-08-04,31.421,31.740499,31.358,31.4625,31.4625,29818000,29.04964983333333,29.781029346075556,56.538200728300026,-43.46179927169998,68.5914395025994
2015-08-05,31.716499,32.393002,31.658001,32.188999,32.188999,46686000,29.221816466666667,29.936382226973908,40.041259044120906,-59.95874095587909,67.70423739825114
2015-08-06,32.25,32.268951,31.612499,32.133999,32.133999,31452000,29.396549766666666,30.078163954265914,38.149273529162016,-61.850726470837984,32.92308880416992
2015-08-07,32.011501,32.133999,31.4855,31.764999,31.764999,28078000,29.563333100000005,30.18699202173263,25.45577071061948,-74.54422928938051,33.8911826551291
2015-08-10,31.974001,32.172001,31.56245,31.686501,31.686501,36184000,29.733399833333333,30.28373453645956,22.75546018419688,-77.24453981580311,33.559650288629555
2015-08-11,33.459999,33.744999,32.713501,33.039001,33.039001,100584000,29.965499866666665,30.46149366313959,74.04418163389028,-25.955818366109717,49.41973748877924
2015-08-12,33.153999,33.25,32.614498,32.978001,32.978001,58734000,30.197249933333335,30.623848975195102,71.80153375056386,-28.198466249436144,57.8649436812383
2015-08-13,32.966099,33.224998,32.58305,32.822498,32.822498,36214000,30.4215999,30.765697299376065,66.08450958989336,-33.915490410106635,70.67773469966157
2015-08-14,32.7505,32.992748,32.632999,32.855999,32.855999,21442000,30.644466533333333,30.90055547360987,66.35759043147799,-33.64240956852202,69.51633413472848
2015-08-17,32.84,33.069,32.562,33.043499,33.043499,21034000,30.874483166666668,31.038809894667303,73.45314925498514,-26.546850745014865,70.6703589513462
2015-08-18,33.095001,33.200001,32.673,32.806499,32.806499,29122000,31.092999833333334,31.152854353075867,64.48436290207229,-35.51563709792771,65.06473983919815
2015-08-19,32.830002,33.349998,32.709499,33.044998,33.044998,42682000,31.333116466666663,31.274928136748393,71.75136067447968,-28.248639325520315,66.76536783041661
2015-08-20,32.772999,33.149502,32.145,32.341499,32.341499,57106000,31.543366433333333,31.34373916018398,43.36155906439023,-56.638440935609765,61.593091079386646
2015-08-21,31.989,32.002499,30.616501,30.624001,30.624001,85304000,31.680616466666667,31.297304440172113,0.2397316539758147,-99.76026834602419,42.21336473824875
2015-08-24,28.65,29.966499,28.252501,29.480499,29.480499,115406000,31.752383133333336,31.18009118596746,22.357732310507885,-77.64226768949212,35.961175231785674
2015-08-25,30.745501,30.872499,29.0555,29.103001,29.103001,70760000,31.787316499999996,31.046085367517946,15.48475757296589,-84.51524242703411,27.004478987922113
2015-08-26,30.5175,31.585501,29.952499,31.431,31.431,84718000,31.9013165,31.070918569613564,57.86982535086952,-42.130174649130474,46.08705758223006
2015-08-27,31.969999,32.179501,31.1,31.880501,31.880501,69826000,31.9975832,31.123149694154627,66.05373365634361,-33.9462663436564,50.63718224464771
2015-08-28,31.641001,31.844,31.228001,31.518999,31.518999,39574000,31.9266665,31.148688359047878,59.471992525076956,-40.528007474923044,49.10393214488158
2015-08-31,31.377001,31.790001,30.884001,30.9125,30.9125,43534000,31.8520498,31.13345040039963,52.182453466868196,-47.817546533131804,37.63734228971078
2015-09-01,30.118,30.643,29.705,29.8895,29.8895,74042000,31.74453306666667,31.05319553585772,32.11378054759037,-67.88621945240962,33.85097685218541
2015-09-02,30.279499,30.716999,29.9855,30.716999,30.716999,51512000,31.664933033333334,31.03150543677013,48.34721825240902,-51.65278174759098,39.713715290551136
2015-09-03,30.85,30.9855,30.14105,30.3125,30.3125,35192000,31.601549666666664,30.985117989236574,40.41197081626534,-59.58802918373467,38.00857951467613
2015-09-04,30.0,30.1735,29.762501,30.035,30.035,41780000,31.563449699999996,30.92382005444712,34.96812259036153,-65.03187740963847,35.935671981521196
2015-09-08,30.6245,30.8155,30.205999,30.733,30.733,45590000,31.542449666666666,30.91150908319247,48.6611174072295,-51.338882592770496,40.70721135984015
2015-09-09,31.061001,31.326,30.48,30.636,30.636,34042000,31.516983,30.893734303631668,48.67262636866933,-51.32737363133067,39.06491659188982
2015-09-10,30.655001,31.208,30.571501,31.067499,31.067499,38106000,31.499349633333335,30.90494492920382,71.6831678125796,-28.31683218742041,44.07055536463014
2015-09-11,30.987499,31.289,30.871,31.2885,31.2885,27470000,31.487983,30.929690417642284,77.3108989050165,-22.689101094983503,53.59324648172244
2015-09-14,31.285,31.292999,30.9715,31.162001,31.162001,34046000,31.484033033333333,30.944678197149234,67.42958789065686,-32.57041210934314,60.21631215325946
2015-09-15,31.334999,31.934999,31.188999,31.757,31.757,41688000,31.490583066666666,30.99708605539767,82.9258100926207,-17.0741899073793,65.70971908715015
2015-09-16,31.7735,31.897499,31.615999,31.799,31.799,25730000,31.501799733333332,31.0488224389204,84.62312199510116,-15.376878004898842,52.98652913050774
2015-09-17,31.8895,32.544998,31.750999,32.145,32.145,45494000,31.5003331,31.119543571893278,85.9155534616575,-14.084446538342505,52.183236739531225
2015-09-18,31.8395,32.0,31.351,31.4625,31.4625,102668000,31.477949799999998,31.141669793061457,61.883846397074905,-38.11615360292509,49.55711339430381
2015-09-21,31.719999,31.824499,31.297001,31.771999,31.771999,35770000,31.47818313333333,31.182336193509105,72.78170618430019,-27.218293815699813,57.066510783943734
2015-09-22,31.35,31.377501,30.7715,31.134501,31.134501,51258000,31.459783133333335,31.17925005199239,49.30822926314028,-50.69177073685973,60.92874411889196
2015-09-23,31.102501,31.446501,31.0,31.118,31.118,29418000,31.395749766666665,31.175298435734817,48.7152007711059,-51.284799228894094,54.104415664703815
2015-09-24,30.832001,31.365999,30.620001,31.290001,31.290001,44802000,31.3394831,31.182698601171282,54.89673483924692,-45.10326516075309,60.5051223031417
2015-09-25,31.488501,31.488501,30.549999,30.598499,30.598499,43480000,31.265349800000003,31.14500830432152,16.780682676649356,-83.21931732335065,55.5610294209078
2015-09-28,30.517,30.730249,29.469,29.744499,29.744499,62554000,31.161633133333332,31.05465286533304,8.956410244740082,-91.04358975525992,40.53613030849793
2015-09-29,29.864,30.25,29.511,29.748501,29.748501,46190000,31.051799866666666,30.97038500305349,9.086514360542495,-90.9134856394575,41.3490707965551
2015-09-30,30.164,30.438,30.036501,30.421,30.421,48268000,30.972283233333332,30.934940809308106,30.949304908520702,-69.0506950914793,43.98101778586391
2015-10-01,30.418501,30.6045,29.9925,30.564501,30.564501,37352000,30.889599999999998,30.9110414667721,35.6144899964174,-64.3855100035826,43.16078912511071
