post_date,ticker_symbol,sentiment_index
2015-02-03,GOOG,0.10526315789473684
2015-02-03,MSFT,0.11538461538461539
2015-02-04,AMZN,0.09333333333333334
2015-02-04,GOOG,0.10869565217391304
2015-02-04,MSFT,0.1590909090909091
2015-02-05,AMZN,0.07947019867549669
2015-02-05,GOOG,0.25748502994011974
2015-02-05,MSFT,0.17073170731707318
2015-02-06,AMZN,0.05660377358490566
2015-02-06,GOOG,0.1736111111111111
2015-02-06,MSFT,0.2692307692307692
2015-02-07,AMZN,0.1111111111111111
2015-02-07,GOOG,-0.1111111111111111
2015-02-07,MSFT,-0.3333333333333333
2015-02-08,AMZN,0.07692307692307693
2015-02-08,GOOG,0.09090909090909091
2015-02-08,MSFT,-0.041666666666666664
2015-02-09,AMZN,0.05454545454545454
2015-02-09,GOOG,0.2222222222222222
2015-02-09,MSFT,-0.017241379310344827
2015-02-10,AMZN,0.075
2015-02-10,GOOG,0.0891089108910891
2015-02-10,MSFT,0.15625
2015-02-11,AMZN,0.045454545454545456
2015-02-11,GOOG,0.12244897959183673
2015-02-11,MSFT,0.175
2015-02-12,AMZN,0.07894736842105263
2015-02-12,GOOG,0.23668639053254437
2015-02-12,MSFT,0.22727272727272727
2015-02-13,AMZN,0.21428571428571427
2015-02-13,GOOG,0.19626168224299065
2015-02-13,MSFT,0.09803921568627451
2015-02-14,AMZN,0.08333333333333333
2015-02-14,GOOG,0.0
2015-02-14,MSFT,0.0
2015-02-15,AMZN,0.07142857142857142
2015-02-15,GOOG,0.0
2015-02-15,MSFT,0.14285714285714285
2015-02-16,AMZN,0.0
2015-02-16,GOOG,-0.13043478260869565
2015-02-16,MSFT,-0.2857142857142857
2015-02-17,AMZN,-0.03571428571428571
2015-02-17,GOOG,0.10638297872340426
2015-02-17,MSFT,0.05
2015-02-18,AMZN,0.15151515151515152
2015-02-18,GOOG,0.04918032786885246
2015-02-18,MSFT,0.09523809523809523
2015-02-19,AMZN,0.023255813953488372
2015-02-19,GOOG,0.14925373134328357
2015-02-19,MSFT,-0.05263157894736842
2015-02-20,AMZN,-0.030303030303030304
2015-02-20,GOOG,0.043478260869565216
2015-02-20,MSFT,-0.047619047619047616
2015-02-21,AMZN,0.25
2015-02-21,GOOG,-0.08333333333333333
2015-02-21,MSFT,-0.14285714285714285
2015-02-22,AMZN,0.06666666666666667
2015-02-22,GOOG,0.09090909090909091
2015-02-22,MSFT,-0.25
2015-02-23,AMZN,-0.024390243902439025
2015-02-23,GOOG,0.0
2015-02-23,MSFT,0.15
2015-02-24,AMZN,0.0
2015-02-24,GOOG,0.15942028985507245
2015-02-24,MSFT,-0.05263157894736842
2015-02-25,AMZN,0.10526315789473684
2015-02-25,GOOG,0.13157894736842105
2015-02-25,MSFT,0.041666666666666664
2015-02-26,AMZN,0.031746031746031744
2015-02-26,GOOG,0.15346534653465346
2015-02-26,MSFT,0.07692307692307693
2015-02-27,AMZN,0.03125
2015-02-27,GOOG,0.12080536912751678
2015-02-27,MSFT,-0.05
2015-02-28,AMZN,0.25
2015-02-28,GOOG,-0.05555555555555555
2015-02-28,MSFT,0.3333333333333333
2015-03-01,AMZN,0.14285714285714285
2015-03-01,GOOG,0.16129032258064516
2015-03-01,MSFT,0.18181818181818182
2015-03-02,AMZN,-0.16666666666666666
2015-03-02,GOOG,0.14492753623188406
2015-03-02,MSFT,0.175
2015-03-03,AMZN,0.046511627906976744
2015-03-03,GOOG,0.0847457627118644
2015-03-03,MSFT,0.034482758620689655
2015-03-04,AMZN,0.12727272727272726
2015-03-04,GOOG,0.13740458015267176
2015-03-04,MSFT,0.13636363636363635
2015-03-05,AMZN,-0.058823529411764705
2015-03-05,GOOG,0.14285714285714285
2015-03-05,MSFT,0.2222222222222222
2015-03-06,AMZN,-0.1111111111111111
2015-03-06,GOOG,0.0743801652892562
2015-03-06,MSFT,0.041666666666666664
2015-03-07,AMZN,0.14285714285714285
2015-03-07,GOOG,0.0
2015-03-07,MSFT,-0.08333333333333333
2015-03-08,AMZN,0.0
2015-03-08,GOOG,-0.16666666666666666
2015-03-08,MSFT,0.0
2015-03-09,AMZN,-0.1724137931034483
2015-03-09,GOOG,0.12
2015-03-09,MSFT,0.1724137931034483
2015-03-10,AMZN,0.023809523809523808
2015-03-10,GOOG,0.02040816326530612
2015-03-10,MSFT,-0.19047619047619047
2015-03-11,AMZN,0.0
2015-03-11,GOOG,0.10752688172043011
2015-03-11,MSFT,0.0
2015-03-12,AMZN,0.24
2015-03-12,GOOG,-0.10344827586206896
2015-03-12,MSFT,-0.1643835616438356
2015-03-13,AMZN,-0.12
2015-03-13,GOOG,0.07954545454545454
2015-03-13,MSFT,0.034482758620689655
2015-03-14,AMZN,0.18181818181818182
2015-03-14,GOOG,0.05263157894736842
2015-03-14,MSFT,0.0
2015-03-15,AMZN,0.1111111111111111
2015-03-15,GOOG,0.06666666666666667
2015-03-15,MSFT,0.0
2015-03-16,AMZN,-0.1724137931034483
2015-03-16,GOOG,0.19642857142857142
2015-03-16,MSFT,-0.06666666666666667
2015-03-17,AMZN,0.06666666666666667
2015-03-17,GOOG,0.08620689655172414
2015-03-17,MSFT,-0.02857142857142857
2015-03-18,AMZN,0.06451612903225806
2015-03-18,GOOG,0.014925373134328358
2015-03-18,MSFT,0.07575757575757576
2015-03-19,AMZN,0.08333333333333333
2015-03-19,GOOG,0.0847457627118644
2015-03-19,MSFT,0.14285714285714285
2015-03-20,AMZN,0.2112676056338028
2015-03-20,GOOG,0.056818181818181816
2015-03-20,MSFT,0.3
2015-03-21,AMZN,0.125
2015-03-21,GOOG,0.08571428571428572
2015-03-21,MSFT,-0.21428571428571427
2015-03-22,AMZN,0.1111111111111111
2015-03-22,GOOG,-0.11538461538461539
2015-03-22,MSFT,0.0
2015-03-23,AMZN,-0.06451612903225806
2015-03-23,GOOG,0.05813953488372093
2015-03-23,MSFT,0.08
2015-03-24,AMZN,0.06976744186046512
2015-03-24,GOOG,0.16165413533834586
2015-03-24,MSFT,0.09375
2015-03-25,AMZN,0.12857142857142856
2015-03-25,GOOG,0.052980132450331126
2015-03-25,MSFT,-0.18518518518518517
2015-03-26,AMZN,0.0425531914893617
2015-03-26,GOOG,0.09195402298850575
2015-03-26,MSFT,0.125
2015-03-27,AMZN,0.14473684210526316
2015-03-27,GOOG,0.04938271604938271
2015-03-27,MSFT,-0.043478260869565216
2015-03-28,GOOG,0.16129032258064516
2015-03-28,MSFT,0.0
2015-03-29,AMZN,0.2
2015-03-29,GOOG,0.06666666666666667
2015-03-29,MSFT,0.0
2015-03-30,AMZN,0.05660377358490566
2015-03-30,GOOG,0.2028985507246377
2015-03-30,MSFT,-0.16666666666666666
2015-03-31,AMZN,0.16666666666666666
2015-03-31,GOOG,0.05102040816326531
2015-03-31,MSFT,-0.08571428571428572
2015-04-01,AMZN,0.01694915254237288
2015-04-01,GOOG,0.018867924528301886
2015-04-01,MSFT,0.0
2015-04-02,AMZN,0.11363636363636363
2015-04-02,GOOG,0.0948905109489051
2015-04-02,MSFT,0.015384615384615385
2015-04-03,AMZN,-0.08333333333333333
2015-04-03,GOOG,0.047619047619047616
2015-04-03,MSFT,-0.1
2015-04-04,AMZN,0.0
2015-04-04,GOOG,0.16666666666666666
2015-04-04,MSFT,0.0
2015-04-05,AMZN,-0.125
2015-04-05,GOOG,-0.058823529411764705
2015-04-05,MSFT,0.2857142857142857
2015-04-06,AMZN,-0.07692307692307693
2015-04-06,GOOG,0.0
2015-04-06,MSFT,0.2911392405063291
2015-04-07,AMZN,0.0967741935483871
2015-04-07,GOOG,0.09016393442622951
2015-04-07,MSFT,0.10714285714285714
2015-04-08,AMZN,0.21052631578947367
2015-04-08,GOOG,0.02830188679245283
2015-04-08,MSFT,0.0967741935483871
2015-04-09,AMZN,0.1095890410958904
2015-04-09,GOOG,0.12345679012345678
2015-04-09,MSFT,0.13636363636363635
2015-04-10,AMZN,0.18181818181818182
2015-04-10,GOOG,0.17073170731707318
2015-04-10,MSFT,0.4444444444444444
2015-04-11,AMZN,0.07142857142857142
2015-04-11,GOOG,-0.125
2015-04-11,MSFT,0.0
2015-04-12,AMZN,-0.2222222222222222
2015-04-12,GOOG,-0.23076923076923078
2015-04-12,MSFT,0.16666666666666666
2015-04-13,AMZN,-0.06896551724137931
2015-04-13,GOOG,-0.04838709677419355
2015-04-13,MSFT,0.0
2015-04-14,AMZN,0.2608695652173913
2015-04-14,GOOG,0.04040404040404041
2015-04-14,MSFT,0.0
2015-04-15,AMZN,0.10526315789473684
2015-04-15,GOOG,0.04371584699453552
2015-04-15,MSFT,0.15384615384615385
2015-04-16,AMZN,0.03333333333333333
2015-04-16,GOOG,0.12087912087912088
2015-04-16,MSFT,0.20588235294117646
2015-04-17,AMZN,0.04285714285714286
2015-04-17,GOOG,0.07368421052631578
2015-04-17,MSFT,0.125
2015-04-18,AMZN,0.09090909090909091
2015-04-18,GOOG,0.10526315789473684
2015-04-18,MSFT,0.25
2015-04-19,AMZN,-0.1111111111111111
2015-04-19,GOOG,0.07692307692307693
2015-04-19,MSFT,-0.2
2015-04-20,AMZN,0.20833333333333334
2015-04-20,GOOG,0.14782608695652175
2015-04-20,MSFT,0.17543859649122806
2015-04-21,AMZN,0.125
2015-04-21,GOOG,0.09411764705882353
2015-04-21,MSFT,0.125
2015-04-22,AMZN,0.0273972602739726
2015-04-22,GOOG,0.1111111111111111
2015-04-22,MSFT,0.15151515151515152
2015-04-23,AMZN,0.12121212121212122
2015-04-23,GOOG,0.09217391304347826
2015-04-23,MSFT,0.3010204081632653
2015-04-24,AMZN,0.135752688172043
2015-04-24,GOOG,0.164804469273743
2015-04-24,MSFT,0.23741007194244604
2015-04-25,AMZN,0.1780821917808219
2015-04-25,GOOG,0.1891891891891892
2015-04-25,MSFT,0.05263157894736842
2015-04-26,AMZN,0.08
2015-04-26,GOOG,0.0
2015-04-26,MSFT,0.0
2015-04-27,AMZN,-0.011904761904761904
2015-04-27,GOOG,0.028846153846153848
2015-04-27,MSFT,0.0
2015-04-28,AMZN,0.07272727272727272
2015-04-28,GOOG,0.1111111111111111
2015-04-28,MSFT,0.2247191011235955
2015-04-29,AMZN,0.06944444444444445
2015-04-29,GOOG,0.09302325581395349
2015-04-29,MSFT,0.21176470588235294
2015-04-30,AMZN,-0.09090909090909091
2015-04-30,GOOG,0.04225352112676056
2015-04-30,MSFT,0.07758620689655173
2015-05-01,AMZN,-0.06666666666666667
2015-05-01,GOOG,0.08045977011494253
2015-05-01,MSFT,0.03278688524590164
2015-05-02,AMZN,0.0
2015-05-02,GOOG,0.07142857142857142
2015-05-02,MSFT,0.25
2015-05-03,GOOG,0.0
2015-05-03,MSFT,0.0
2015-05-04,AMZN,0.24324324324324326
2015-05-04,GOOG,0.08536585365853659
2015-05-04,MSFT,0.16883116883116883
2015-05-05,AMZN,0.04225352112676056
2015-05-05,GOOG,0.03896103896103896
2015-05-05,MSFT,0.01282051282051282
2015-05-06,AMZN,0.0975609756097561
2015-05-06,GOOG,0.08974358974358974
2015-05-06,MSFT,0.1125
2015-05-07,AMZN,0.21311475409836064
2015-05-07,GOOG,0.1
2015-05-07,MSFT,-0.08695652173913043
2015-05-08,AMZN,0.12307692307692308
2015-05-08,GOOG,0.07228915662650602
2015-05-08,MSFT,0.09090909090909091
2015-05-09,AMZN,0.14285714285714285
2015-05-09,GOOG,0.15384615384615385
2015-05-09,MSFT,0.0
2015-05-10,AMZN,-0.07692307692307693
2015-05-10,GOOG,0.06666666666666667
2015-05-10,MSFT,0.2
2015-05-11,AMZN,0.11904761904761904
2015-05-11,GOOG,0.1590909090909091
2015-05-11,MSFT,0.06060606060606061
2015-05-12,AMZN,0.0
2015-05-12,GOOG,-0.058823529411764705
2015-05-12,MSFT,0.30434782608695654
2015-05-13,AMZN,-0.04
2015-05-13,GOOG,-0.011363636363636364
2015-05-13,MSFT,0.15
2015-05-14,AMZN,0.14545454545454545
2015-05-14,GOOG,0.046511627906976744
2015-05-14,MSFT,0.12121212121212122
2015-05-15,AMZN,-0.08333333333333333
2015-05-15,GOOG,0.078125
2015-05-15,MSFT,0.2222222222222222
2015-05-16,AMZN,-0.13333333333333333
2015-05-16,GOOG,0.07142857142857142
2015-05-16,MSFT,0.2
2015-05-17,AMZN,0.16666666666666666
2015-05-17,GOOG,0.23076923076923078
2015-05-17,MSFT,0.3333333333333333
2015-05-18,AMZN,-0.0851063829787234
2015-05-18,GOOG,0.14285714285714285
2015-05-18,MSFT,0.12
2015-05-19,AMZN,0.09302325581395349
2015-05-19,GOOG,0.2
2015-05-19,MSFT,-0.02631578947368421
2015-05-20,AMZN,0.04838709677419355
2015-05-20,GOOG,0.13829787234042554
2015-05-20,MSFT,0.05
2015-05-21,AMZN,0.23214285714285715
2015-05-21,GOOG,0.2804878048780488
2015-05-21,MSFT,0.18181818181818182
2015-05-22,AMZN,0.017543859649122806
2015-05-22,GOOG,0.061224489795918366
2015-05-22,MSFT,0.0
2015-05-23,AMZN,-0.08333333333333333
2015-05-23,GOOG,0.13333333333333333
2015-05-23,MSFT,0.3
2015-05-24,AMZN,0.0
2015-05-24,GOOG,0.25
2015-05-24,MSFT,-0.3333333333333333
2015-05-25,AMZN,0.0625
2015-05-25,GOOG,-0.11428571428571428
2015-05-25,MSFT,0.3
2015-05-26,AMZN,0.13953488372093023
2015-05-26,GOOG,0.03614457831325301
2015-05-26,MSFT,0.17857142857142858
2015-05-27,AMZN,0.06521739130434782
2015-05-27,GOOG,0.08333333333333333
2015-05-27,MSFT,0.15625
2015-05-28,AMZN,0.08196721311475409
2015-05-28,GOOG,0.09803921568627451
2015-05-28,MSFT,0.10526315789473684
2015-05-29,AMZN,0.03278688524590164
2015-05-29,GOOG,0.07692307692307693
2015-05-29,MSFT,0.125
2015-05-30,AMZN,-0.09090909090909091
2015-05-30,GOOG,0.10526315789473684
2015-05-30,MSFT,0.0
2015-05-31,AMZN,0.09090909090909091
2015-05-31,GOOG,0.2777777777777778
2015-05-31,MSFT,0.25
2015-06-01,AMZN,0.09375
2015-06-01,GOOG,0.11320754716981132
2015-06-01,MSFT,0.08888888888888889
2015-06-02,AMZN,0.023255813953488372
2015-06-02,GOOG,0.2621359223300971
2015-06-02,MSFT,0.09523809523809523
2015-06-03,AMZN,0.18181818181818182
2015-06-03,GOOG,0.06086956521739131
2015-06-03,MSFT,0.09615384615384616
2015-06-04,AMZN,-0.09090909090909091
2015-06-04,GOOG,0.022727272727272728
2015-06-04,MSFT,0.0
2015-06-05,AMZN,0.06060606060606061
2015-06-05,GOOG,0.06666666666666667
2015-06-05,MSFT,0.043478260869565216
2015-06-06,AMZN,0.0
2015-06-06,GOOG,0.26666666666666666
2015-06-06,MSFT,0.09090909090909091
2015-06-07,AMZN,0.3
2015-06-07,GOOG,0.0
2015-06-07,MSFT,0.0
2015-06-08,AMZN,0.07894736842105263
2015-06-08,GOOG,0.0425531914893617
2015-06-08,MSFT,-0.047619047619047616
2015-06-09,AMZN,0.05555555555555555
2015-06-09,GOOG,0.09210526315789473
2015-06-09,MSFT,0.25925925925925924
2015-06-10,AMZN,0.12121212121212122
2015-06-10,GOOG,0.16666666666666666
2015-06-10,MSFT,0.1875
2015-06-11,AMZN,0.24468085106382978
2015-06-11,GOOG,0.08536585365853659
2015-06-11,MSFT,0.05263157894736842
2015-06-12,AMZN,0.25
2015-06-12,GOOG,0.054945054945054944
2015-06-12,MSFT,0.07407407407407407
2015-06-13,AMZN,0.07142857142857142
2015-06-13,GOOG,0.14285714285714285
2015-06-13,MSFT,0.0
2015-06-14,AMZN,0.09090909090909091
2015-06-14,GOOG,0.0625
2015-06-14,MSFT,0.14285714285714285
2015-06-15,AMZN,0.045454545454545456
2015-06-15,GOOG,0.12307692307692308
2015-06-15,MSFT,0.07142857142857142
2015-06-16,AMZN,-0.19047619047619047
2015-06-16,GOOG,0.04861111111111111
2015-06-16,MSFT,0.09090909090909091
2015-06-17,AMZN,-0.19047619047619047
2015-06-17,GOOG,0.0
2015-06-17,MSFT,0.19230769230769232
2015-06-18,AMZN,0.125
2015-06-18,GOOG,0.2054794520547945
2015-06-18,MSFT,0.21428571428571427
2015-06-19,AMZN,0.16470588235294117
2015-06-19,GOOG,0.09482758620689655
2015-06-19,MSFT,0.07142857142857142
2015-06-20,AMZN,0.2
2015-06-20,GOOG,-0.23076923076923078
2015-06-20,MSFT,0.25
2015-06-21,AMZN,0.0
2015-06-21,GOOG,0.16666666666666666
2015-06-21,MSFT,0.2
2015-06-22,AMZN,-0.06896551724137931
2015-06-22,GOOG,0.16883116883116883
2015-06-22,MSFT,0.25
2015-06-23,AMZN,0.1366906474820144
2015-06-23,GOOG,0.1728395061728395
2015-06-23,MSFT,0.0
2015-06-24,AMZN,0.038461538461538464
2015-06-24,GOOG,0.07228915662650602
2015-06-24,MSFT,0.05
2015-06-25,AMZN,-0.05194805194805195
2015-06-25,GOOG,0.09523809523809523
2015-06-25,MSFT,0.2916666666666667
2015-06-26,AMZN,0.1111111111111111
2015-06-26,GOOG,0.10204081632653061
2015-06-26,MSFT,0.07407407407407407
2015-06-27,AMZN,0.16666666666666666
2015-06-27,GOOG,-0.1111111111111111
2015-06-27,MSFT,0.14285714285714285
2015-06-28,AMZN,0.0625
2015-06-28,GOOG,0.07692307692307693
2015-06-28,MSFT,0.2
2015-06-29,AMZN,0.15
2015-06-29,GOOG,-0.15789473684210525
2015-06-29,MSFT,0.09523809523809523
2015-06-30,AMZN,0.24615384615384617
2015-06-30,GOOG,0.1016949152542373
2015-06-30,MSFT,0.16216216216216217
2015-07-01,AMZN,0.3684210526315789
2015-07-01,GOOG,0.13333333333333333
2015-07-01,MSFT,0.0
2015-07-02,AMZN,0.07142857142857142
2015-07-02,GOOG,-0.02631578947368421
2015-07-02,MSFT,-0.058823529411764705
2015-07-03,AMZN,0.6
2015-07-03,GOOG,-0.14285714285714285
2015-07-03,MSFT,0.2222222222222222
2015-07-04,AMZN,0.25
2015-07-04,GOOG,0.16666666666666666
2015-07-04,MSFT,0.0
2015-07-05,AMZN,0.0
2015-07-05,GOOG,0.0
2015-07-05,MSFT,0.125
2015-07-06,AMZN,0.041666666666666664
2015-07-06,GOOG,0.1
2015-07-06,MSFT,0.0
2015-07-07,AMZN,0.09302325581395349
2015-07-07,GOOG,0.0379746835443038
2015-07-07,MSFT,0.037037037037037035
2015-07-08,AMZN,0.15789473684210525
2015-07-08,GOOG,0.05
2015-07-08,MSFT,-0.2
2015-07-09,AMZN,0.3333333333333333
2015-07-09,GOOG,0.1875
2015-07-09,MSFT,-0.18604651162790697
2015-07-10,AMZN,0.20833333333333334
2015-07-10,GOOG,0.2698412698412698
2015-07-10,MSFT,-0.2631578947368421
2015-07-11,AMZN,0.16666666666666666
2015-07-11,GOOG,0.0
2015-07-11,MSFT,-0.08333333333333333
2015-07-12,AMZN,0.35294117647058826
2015-07-12,GOOG,0.2631578947368421
2015-07-12,MSFT,0.2
2015-07-13,AMZN,0.33544303797468356
2015-07-13,GOOG,0.07526881720430108
2015-07-13,MSFT,0.21052631578947367
2015-07-14,AMZN,0.20224719101123595
2015-07-14,GOOG,0.21256038647342995
2015-07-14,MSFT,0.26666666666666666
2015-07-15,AMZN,0.05803571428571429
2015-07-15,GOOG,0.23958333333333334
2015-07-15,MSFT,0.19047619047619047
2015-07-16,AMZN,0.2011173184357542
2015-07-16,GOOG,0.26140155728587317
2015-07-16,MSFT,0.125
2015-07-17,AMZN,0.2716049382716049
2015-07-17,GOOG,0.22857142857142856
2015-07-17,MSFT,0.1875
2015-07-18,AMZN,0.16666666666666666
2015-07-18,GOOG,0.21100917431192662
2015-07-18,MSFT,0.25
2015-07-19,AMZN,0.2857142857142857
2015-07-19,GOOG,0.3283582089552239
2015-07-19,MSFT,0.0
2015-07-20,AMZN,0.19444444444444445
2015-07-20,GOOG,0.1443850267379679
2015-07-20,MSFT,0.4482758620689655
2015-07-21,AMZN,0.2073170731707317
2015-07-21,GOOG,0.20652173913043478
2015-07-21,MSFT,0.10897435897435898
2015-07-22,AMZN,0.09090909090909091
2015-07-22,GOOG,0.14814814814814814
2015-07-22,MSFT,-0.11428571428571428
2015-07-23,AMZN,0.2220447284345048
2015-07-23,GOOG,-0.01904761904761905
2015-07-23,MSFT,0.07407407407407407
2015-07-24,AMZN,0.17900172117039587
2015-07-24,GOOG,0.06493506493506493
2015-07-24,MSFT,0.26666666666666666
2015-07-25,AMZN,0.21428571428571427
2015-07-25,GOOG,0.25
2015-07-25,MSFT,0.125
2015-07-26,AMZN,0.27586206896551724
2015-07-26,GOOG,-0.15789473684210525
2015-07-26,MSFT,0.25
2015-07-27,AMZN,0.13793103448275862
2015-07-27,GOOG,0.06329113924050633
2015-07-27,MSFT,0.047619047619047616
2015-07-28,AMZN,0.00847457627118644
2015-07-28,GOOG,0.10852713178294573
2015-07-28,MSFT,0.0
2015-07-29,AMZN,0.20300751879699247
2015-07-29,GOOG,0.08333333333333333
2015-07-29,MSFT,0.22058823529411764
2015-07-30,AMZN,0.20618556701030927
2015-07-30,GOOG,0.06766917293233082
2015-07-30,MSFT,0.0
2015-07-31,AMZN,0.2391304347826087
2015-07-31,GOOG,-0.039473684210526314
2015-07-31,MSFT,0.13953488372093023
2015-08-01,AMZN,0.2
2015-08-01,GOOG,0.17647058823529413
2015-08-01,MSFT,0.23809523809523808
2015-08-02,AMZN,-0.07692307692307693
2015-08-02,GOOG,0.0
2015-08-02,MSFT,0.25
2015-08-03,AMZN,-0.025
2015-08-03,GOOG,0.18556701030927836
2015-08-03,MSFT,0.07407407407407407
2015-08-04,AMZN,0.15517241379310345
2015-08-04,GOOG,0.0
2015-08-04,MSFT,0.1388888888888889
2015-08-05,AMZN,0.04411764705882353
2015-08-05,GOOG,0.11842105263157894
2015-08-05,MSFT,0.17391304347826086
2015-08-06,AMZN,0.05952380952380952
2015-08-06,GOOG,0.058823529411764705
2015-08-06,MSFT,0.1111111111111111
2015-08-07,AMZN,-0.008620689655172414
2015-08-07,GOOG,0.044444444444444446
2015-08-07,MSFT,-0.08333333333333333
2015-08-08,AMZN,0.16666666666666666
2015-08-08,GOOG,0.10526315789473684
2015-08-08,MSFT,0.5
2015-08-09,AMZN,0.13333333333333333
2015-08-09,GOOG,0.14814814814814814
2015-08-09,MSFT,-0.3333333333333333
2015-08-10,AMZN,0.0
2015-08-10,GOOG,0.12518853695324283
2015-08-10,MSFT,0.17647058823529413
2015-08-11,AMZN,0.06779661016949153
2015-08-11,GOOG,0.10918114143920596
2015-08-11,MSFT,0.12
2015-08-12,AMZN,0.028985507246376812
2015-08-12,GOOG,0.09826589595375723
2015-08-12,MSFT,0.07692307692307693
2015-08-13,AMZN,0.21875
2015-08-13,GOOG,-0.011363636363636364
2015-08-13,MSFT,0.1724137931034483
2015-08-14,AMZN,0.14285714285714285
2015-08-14,GOOG,0.14754098360655737
2015-08-14,MSFT,0.2222222222222222
2015-08-15,AMZN,0.08823529411764706
2015-08-15,GOOG,0.13333333333333333
2015-08-15,MSFT,0.0
2015-08-16,AMZN,-0.14814814814814814
2015-08-16,GOOG,0.3548387096774194
2015-08-16,MSFT,0.6666666666666666
2015-08-17,AMZN,-0.007518796992481203
2015-08-17,GOOG,0.22580645161290322
2015-08-17,MSFT,0.23529411764705882
2015-08-18,AMZN,-0.02857142857142857
2015-08-18,GOOG,0.020618556701030927
2015-08-18,MSFT,0.06666666666666667
2015-08-19,AMZN,0.10526315789473684
2015-08-19,GOOG,0.1799163179916318
2015-08-19,MSFT,0.07142857142857142
2015-08-20,AMZN,0.030303030303030304
2015-08-20,GOOG,0.11009174311926606
2015-08-20,MSFT,0.09523809523809523
2015-08-21,AMZN,0.12087912087912088
2015-08-21,GOOG,0.025423728813559324
2015-08-21,MSFT,0.045454545454545456
